,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2023,Winter 2023,Winter 2023,Winter 2023,Winter 2023
Rio Hondo,"2,158","1,660","1,293",76.92%,59.92%,"2,037","1,657","1,340",81.35%,65.78%,"1,830","1,624","1,290",88.74%,70.49%,"1,973","1,742","1,377",88.29%,69.79%,"2,045","1,795","1,387",87.78%,67.82%,"2,367","2,138","1,618",90.33%,68.36%,"2,870","2,470","1,994",86.06%,69.48%,"2,949","2,391","1,785",81.08%,60.53%,"3,589","2,909","2,136",81.05%,59.52%,"2,245","2,236","1,682",99.60%,74.92%,"2,989","2,229","1,455",74.57%,48.68%,"2,771","2,215","1,473",79.94%,53.16%,"1,745","1,648","1,473",94.44%,84.41%,"2,096","1,844","1,420",87.98%,67.75%,"2,144","1,885","1,503",87.92%,70.10%,"2,427","2,050","1,680",84.47%,69.22%,"2,619","2,285","1,753",87.25%,66.93%,"2,700","2,322","1,810",86.00%,67.04%,"2,898","2,364","1,916",81.57%,66.11%,"3,069","2,452","1,941",79.90%,63.25%,"2,095","1,811","1,724",86.44%,82.29%,"2,702","2,084","1,537",77.13%,56.88%,"2,119","1,542","1,109",72.77%,52.34%,"2,013","1,594","1,130",79.19%,56.14%,996,849,720,85.24%,72.29%,722,601,507,83.24%,70.22%,742,618,498,83.29%,67.12%,714,609,473,85.29%,66.25%,725,605,486,83.45%,67.03%,664,562,471,84.64%,70.93%,639,511,426,79.97%,66.67%,689,527,448,76.49%,65.02%,678,615,508,90.71%,74.93%,661,499,383,75.49%,57.94%,522,390,320,74.71%,61.30%,538,411,341,76.39%,63.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,190,161,78.51%,66.53%
Riverside,"1,773","1,360","1,080",76.71%,60.91%,"1,999","1,653","1,367",82.69%,68.38%,"2,203","1,833","1,501",83.20%,68.13%,"2,276","1,893","1,549",83.17%,68.06%,"2,299","1,978","1,563",86.04%,67.99%,"2,295","1,948","1,533",84.88%,66.80%,"2,765","2,360","1,857",85.35%,67.16%,"3,617","2,976","2,238",82.28%,61.87%,"4,360","3,615","2,711",82.91%,62.18%,"4,146","3,176","2,270",76.60%,54.75%,"4,115","3,215","2,178",78.13%,52.93%,"4,760","3,842","2,582",80.71%,54.24%,"2,060","1,622","1,380",78.74%,66.99%,"2,154","1,769","1,529",82.13%,70.98%,"2,072","1,708","1,421",82.43%,68.58%,"2,093","1,748","1,403",83.52%,67.03%,"2,145","1,848","1,526",86.15%,71.14%,"2,343","1,950","1,520",83.23%,64.87%,"2,892","2,360","1,881",81.60%,65.04%,"3,378","2,697","2,112",79.84%,62.52%,"2,226","2,205","1,736",99.06%,77.99%,"3,408","2,691","1,918",78.96%,56.28%,"3,297","2,496","1,830",75.71%,55.51%,"3,644","2,872","2,075",78.81%,56.94%,,,,,,58,58,52,100.00%,89.66%,58,58,48,100.00%,82.76%,59,59,51,100.00%,86.44%,61,59,51,96.72%,83.61%,190,169,146,88.95%,76.84%,368,318,259,86.41%,70.38%,563,506,411,89.88%,73.00%,800,755,619,94.38%,77.38%,617,504,393,81.69%,63.70%,537,443,320,82.50%,59.59%,557,461,351,82.76%,63.02%,61,57,49,93.44%,80.33%,55,47,41,85.45%,74.55%,129,129,115,100.00%,89.15%,267,267,240,100.00%,89.89%,297,297,263,100.00%,88.55%,297,277,239,93.27%,80.47%,494,442,380,89.47%,76.92%,556,511,426,91.91%,76.62%,639,559,490,87.48%,76.68%,802,666,508,83.04%,63.34%,595,490,390,82.35%,65.55%,566,447,331,78.98%,58.48%
Sacramento City,"2,505","1,968","1,658",78.56%,66.19%,"2,553","2,089","1,754",81.83%,68.70%,"2,614","2,102","1,790",80.41%,68.48%,"2,636","2,135","1,788",80.99%,67.83%,"2,245","1,876","1,489",83.56%,66.33%,"2,260","1,915","1,543",84.73%,68.27%,"2,284","1,898","1,536",83.10%,67.25%,"2,999","2,606","2,117",86.90%,70.59%,"3,580","3,025","2,395",84.50%,66.90%,"3,226","2,549","2,029",79.01%,62.90%,"3,127","2,491","1,966",79.66%,62.87%,"3,079","2,574","2,042",83.60%,66.32%,"2,845","2,225","1,817",78.21%,63.87%,"2,885","2,307","1,919",79.97%,66.52%,"2,748","2,259","1,870",82.21%,68.05%,"2,573","2,125","1,761",82.59%,68.44%,"2,484","2,063","1,737",83.05%,69.93%,"2,614","2,213","1,815",84.66%,69.43%,"2,458","2,050","1,747",83.40%,71.07%,"3,105","2,632","2,171",84.77%,69.92%,"2,247","1,998","1,834",88.92%,81.62%,"2,824","2,355","1,819",83.39%,64.41%,"2,390","1,912","1,570",80.00%,65.69%,"2,482","2,104","1,700",84.77%,68.49%,666,561,502,84.23%,75.38%,664,565,484,85.09%,72.89%,667,592,537,88.76%,80.51%,609,538,469,88.34%,77.01%,511,444,404,86.89%,79.06%,575,498,445,86.61%,77.39%,546,477,424,87.36%,77.66%,638,566,522,88.71%,81.82%,686,575,523,83.82%,76.24%,671,558,503,83.16%,74.96%,580,476,419,82.07%,72.24%,728,605,531,83.10%,72.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saddleback,"3,568","2,999","2,623",84.05%,73.51%,"3,497","3,031","2,585",86.67%,73.92%,"3,351","2,888","2,534",86.18%,75.62%,"3,356","2,955","2,603",88.05%,77.56%,"3,339","3,017","2,663",90.36%,79.75%,"3,395","3,015","2,667",88.81%,78.56%,"3,351","2,974","2,612",88.75%,77.95%,"3,603","3,298","2,865",91.53%,79.52%,"3,951","3,588","3,063",90.81%,77.52%,"3,528","3,229","2,718",91.52%,77.04%,"3,236","2,957","2,386",91.38%,73.73%,"3,273","2,877","2,250",87.90%,68.74%,"3,593","3,078","2,678",85.67%,74.53%,"3,596","3,079","2,701",85.62%,75.11%,"3,466","2,953","2,586",85.20%,74.61%,"3,217","2,760","2,406",85.79%,74.79%,"3,224","2,817","2,493",87.38%,77.33%,"3,232","2,908","2,533",89.98%,78.37%,"3,117","2,785","2,481",89.35%,79.60%,"3,251","2,869","2,537",88.25%,78.04%,"3,072","2,717","2,441",88.44%,79.46%,"3,036","2,700","2,308",88.93%,76.02%,"2,564","2,234","1,824",87.13%,71.14%,"2,547","2,232","1,841",87.63%,72.28%,883,756,700,85.62%,79.28%,830,739,674,89.04%,81.20%,767,669,603,87.22%,78.62%,740,643,575,86.89%,77.70%,765,669,608,87.45%,79.48%,736,645,583,87.64%,79.21%,711,624,553,87.76%,77.78%,676,573,514,84.76%,76.04%,916,794,674,86.68%,73.58%,805,703,584,87.33%,72.55%,655,554,456,84.58%,69.62%,749,659,549,87.98%,73.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,"1,314",946,758,71.99%,57.69%,"1,272","1,069",769,84.04%,60.46%,"1,367","1,136",761,83.10%,55.67%,"1,411","1,110",714,78.67%,50.60%,"1,678","1,337",968,79.68%,57.69%,"1,681","1,446","1,094",86.02%,65.08%,"1,727","1,449","1,049",83.90%,60.74%,"1,681","1,446","1,088",86.02%,64.72%,"3,023","2,553","1,741",84.45%,57.59%,"2,711","2,161","1,343",79.71%,49.54%,"2,125","1,732","1,037",81.51%,48.80%,"2,097","1,689","1,082",80.54%,51.60%,"1,323",989,760,74.75%,57.45%,"1,312","1,071",778,81.63%,59.30%,"1,349","1,132",817,83.91%,60.56%,"1,535","1,263",933,82.28%,60.78%,"1,777","1,486","1,107",83.62%,62.30%,"1,889","1,578","1,215",83.54%,64.32%,"1,803","1,510","1,141",83.75%,63.28%,"1,808","1,556","1,162",86.06%,64.27%,"2,149","1,920","1,431",89.34%,66.59%,"2,153","1,769","1,161",82.16%,53.92%,"1,691","1,327",862,78.47%,50.98%,"1,936","1,611","1,064",83.21%,54.96%,100,88,66,88.00%,66.00%,156,139,111,89.10%,71.15%,229,194,173,84.72%,75.55%,220,181,148,82.27%,67.27%,393,294,234,74.81%,59.54%,530,450,353,84.91%,66.60%,512,440,340,85.94%,66.41%,584,504,420,86.30%,71.92%,807,651,485,80.67%,60.10%,595,498,360,83.70%,60.50%,526,442,346,84.03%,65.78%,612,521,367,85.13%,59.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego City,"1,644","1,358","1,125",82.60%,68.43%,"1,670","1,468","1,199",87.90%,71.80%,"1,742","1,514","1,233",86.91%,70.78%,"1,822","1,535","1,264",84.25%,69.37%,"1,855","1,593","1,313",85.88%,70.78%,"2,056","1,796","1,470",87.35%,71.50%,"2,151","1,890","1,531",87.87%,71.18%,"2,355","2,037","1,640",86.50%,69.64%,"2,760","2,436","1,949",88.26%,70.62%,"2,530","2,131","1,608",84.23%,63.56%,"2,078","1,759","1,271",84.65%,61.16%,"2,425","2,137","1,613",88.12%,66.52%,"1,536","1,329","1,113",86.52%,72.46%,"1,623","1,349","1,129",83.12%,69.56%,"1,738","1,467","1,184",84.41%,68.12%,"1,812","1,520","1,249",83.89%,68.93%,"2,160","1,846","1,494",85.46%,69.17%,"2,301","1,979","1,627",86.01%,70.71%,"2,509","2,168","1,809",86.41%,72.10%,"2,147","1,875","1,600",87.33%,74.52%,"1,773","1,684","1,427",94.98%,80.49%,"2,337","1,979","1,529",84.68%,65.43%,"2,057","1,733","1,339",84.25%,65.09%,"2,151","1,831","1,396",85.12%,64.90%,,,,,,,,,,,367,305,269,83.11%,73.30%,386,319,268,82.64%,69.43%,388,334,275,86.08%,70.88%,393,341,303,86.77%,77.10%,423,354,286,83.69%,67.61%,377,335,274,88.86%,72.68%,431,371,298,86.08%,69.14%,310,265,207,85.48%,66.77%,335,290,235,86.57%,70.15%,396,344,255,86.87%,64.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego Mesa,"2,722","2,222","1,866",81.63%,68.55%,"2,669","2,283","1,912",85.54%,71.64%,"3,010","2,579","2,168",85.68%,72.03%,"3,115","2,661","2,195",85.43%,70.47%,"3,384","2,947","2,469",87.09%,72.96%,"3,973","3,428","2,814",86.28%,70.83%,"4,448","3,819","3,028",85.86%,68.08%,"4,299","3,710","3,042",86.30%,70.76%,"4,224","3,739","3,132",88.52%,74.15%,"3,983","3,525","2,759",88.50%,69.27%,"3,702","3,245","2,504",87.66%,67.64%,"3,628","3,172","2,448",87.43%,67.48%,"2,699","2,334","1,959",86.48%,72.58%,"2,958","2,579","2,182",87.19%,73.77%,"3,261","2,798","2,372",85.80%,72.74%,"3,601","3,041","2,605",84.45%,72.34%,"3,836","3,282","2,740",85.56%,71.43%,"4,360","3,686","3,052",84.54%,70.00%,"4,310","3,714","3,068",86.17%,71.18%,"4,077","3,507","2,923",86.02%,71.69%,"3,273","3,110","2,620",95.02%,80.05%,"3,222","2,791","2,196",86.62%,68.16%,"2,787","2,339","1,816",83.93%,65.16%,"2,912","2,491","2,021",85.54%,69.40%,,,,,,,,,,,678,581,492,85.69%,72.57%,807,696,605,86.25%,74.97%,"1,038",873,758,84.10%,73.03%,"1,110",953,789,85.86%,71.08%,"1,109",978,833,88.19%,75.11%,"1,171","1,005",874,85.82%,74.64%,"1,012",880,740,86.96%,73.12%,913,784,640,85.87%,70.10%,855,749,600,87.60%,70.18%,919,828,688,90.10%,74.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego Miramar,838,733,634,87.47%,75.66%,817,738,673,90.33%,82.37%,809,720,624,89.00%,77.13%,797,712,614,89.34%,77.04%,925,832,703,89.95%,76.00%,"1,240","1,071",926,86.37%,74.68%,"1,517","1,377","1,223",90.77%,80.62%,"1,579","1,440","1,293",91.20%,81.89%,"1,884","1,702","1,503",90.34%,79.78%,"1,963","1,699","1,459",86.55%,74.33%,"1,667","1,416","1,181",84.94%,70.85%,"1,694","1,524","1,253",89.96%,73.97%,856,758,658,88.55%,76.87%,810,712,619,87.90%,76.42%,822,738,657,89.78%,79.93%,906,817,734,90.18%,81.02%,"1,107",943,811,85.19%,73.26%,"1,362","1,186","1,016",87.08%,74.60%,"1,333","1,132",979,84.92%,73.44%,"1,431","1,240","1,056",86.65%,73.79%,"1,237","1,175",995,94.99%,80.44%,"1,243","1,048",835,84.31%,67.18%,"1,033",899,736,87.03%,71.25%,"1,211","1,068",890,88.19%,73.49%,,,,,,,,,,,166,153,144,92.17%,86.75%,176,165,154,93.75%,87.50%,303,261,228,86.14%,75.25%,333,296,254,88.89%,76.28%,256,217,200,84.77%,78.13%,226,205,190,90.71%,84.07%,125,106,99,84.80%,79.20%,131,119,100,90.84%,76.34%,175,151,138,86.29%,78.86%,182,171,126,93.96%,69.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,"3,261","2,645","2,176",81.11%,66.73%,"2,813","2,279","1,815",81.02%,64.52%,"3,209","2,600","2,085",81.02%,64.97%,"2,667","2,198","1,773",82.41%,66.48%,"2,386","1,948","1,675",81.64%,70.20%,"2,445","2,123","1,739",86.83%,71.12%,"3,198","2,703","2,095",84.52%,65.51%,"3,471","2,906","2,280",83.72%,65.69%,"3,858","3,175","2,289",82.30%,59.33%,"2,683","2,655","2,027",98.96%,75.55%,"2,189","2,189","1,632",100.00%,74.55%,"2,920","2,294","1,665",78.56%,57.02%,"3,667","2,932","2,406",79.96%,65.61%,"3,696","3,062","2,533",82.85%,68.53%,"3,211","2,655","2,222",82.68%,69.20%,"2,717","2,227","1,816",81.97%,66.84%,"2,445","2,085","1,708",85.28%,69.86%,"2,437","2,088","1,804",85.68%,74.03%,"3,220","2,756","2,173",85.59%,67.48%,"4,355","3,599","2,743",82.64%,62.99%,"2,651","2,353","1,928",88.76%,72.73%,"2,301","2,301","1,762",100.00%,76.58%,"3,624","2,666","1,899",73.57%,52.40%,"2,651","2,190","1,678",82.61%,63.30%,473,437,368,92.39%,77.80%,747,685,572,91.70%,76.57%,601,525,443,87.35%,73.71%,626,543,446,86.74%,71.25%,612,539,458,88.07%,74.84%,282,262,228,92.91%,80.85%,677,616,534,90.99%,78.88%,640,577,490,90.16%,76.56%,296,296,258,100.00%,87.16%,369,369,316,100.00%,85.64%,520,427,356,82.12%,68.46%,472,370,325,78.39%,68.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin Delta,"3,337","2,552","2,112",76.48%,63.29%,"2,944","2,515","2,007",85.43%,68.17%,"3,699","3,261","2,500",88.16%,67.59%,"3,294","2,886","2,222",87.61%,67.46%,"3,249","2,827","2,079",87.01%,63.99%,"3,131","2,706","2,039",86.43%,65.12%,"3,720","3,282","2,442",88.23%,65.65%,"4,145","3,725","2,654",89.87%,64.03%,"4,751","4,273","2,915",89.94%,61.36%,"3,504","3,249","2,498",92.72%,71.29%,"3,634","3,291","2,278",90.56%,62.69%,"3,596","3,291","2,305",91.52%,64.10%,"3,038","2,523","1,925",83.05%,63.36%,"3,202","2,771","2,151",86.54%,67.18%,"3,178","2,799","2,209",88.07%,69.51%,"3,124","2,749","2,089",88.00%,66.87%,"3,098","2,678","2,012",86.44%,64.95%,"3,335","2,936","2,315",88.04%,69.42%,"3,576","3,152","2,367",88.14%,66.19%,"3,603","3,175","2,316",88.12%,64.28%,"3,404","3,075","2,256",90.33%,66.27%,"2,818","2,818","1,998",100.00%,70.90%,"2,821","2,578","1,834",91.39%,65.01%,"3,340","2,982","2,079",89.28%,62.25%,"1,094","1,001",868,91.50%,79.34%,"1,251","1,146","1,032",91.61%,82.49%,"1,078",992,882,92.02%,81.82%,"1,013",906,816,89.44%,80.55%,948,868,743,91.56%,78.38%,813,740,652,91.02%,80.20%,"1,039",938,766,90.28%,73.72%,"1,270","1,119",856,88.11%,67.40%,"1,254","1,252","1,046",99.84%,83.41%,"1,178","1,057",840,89.73%,71.31%,"1,049",950,728,90.56%,69.40%,"1,334","1,226",879,91.90%,65.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Jose City,"1,605","1,236",982,77.01%,61.18%,"1,502","1,201",989,79.96%,65.85%,"1,442","1,151",931,79.82%,64.56%,"1,407","1,161",894,82.52%,63.54%,"1,296","1,001",784,77.24%,60.49%,"1,280","1,079",879,84.30%,68.67%,"1,315","1,133",902,86.16%,68.59%,"1,361","1,096",876,80.53%,64.36%,"1,674","1,326","1,018",79.21%,60.81%,"1,537","1,248",920,81.20%,59.86%,"1,379","1,095",829,79.41%,60.12%,"1,558","1,231",841,79.01%,53.98%,"1,504","1,150",943,76.46%,62.70%,"1,617","1,255","1,049",77.61%,64.87%,"1,546","1,222","1,021",79.04%,66.04%,"1,378","1,085",918,78.74%,66.62%,"1,282","1,012",806,78.94%,62.87%,"1,362","1,140",958,83.70%,70.34%,"1,468","1,184","1,008",80.65%,68.66%,"1,556","1,286","1,043",82.65%,67.03%,"1,521","1,401","1,096",92.11%,72.06%,"1,581","1,278","1,020",80.83%,64.52%,"1,190",957,753,80.42%,63.28%,"1,307","1,032",764,78.96%,58.45%,167,148,130,88.62%,77.84%,362,301,264,83.15%,72.93%,426,366,321,85.92%,75.35%,330,292,246,88.48%,74.55%,313,270,236,86.26%,75.40%,364,320,285,87.91%,78.30%,374,335,303,89.57%,81.02%,460,413,364,89.78%,79.13%,513,438,399,85.38%,77.78%,310,279,225,90.00%,72.58%,257,231,188,89.88%,73.15%,324,267,220,82.41%,67.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Mateo,106,95,72,89.62%,67.92%,"1,398","1,120",941,80.11%,67.31%,"1,295","1,080",922,83.40%,71.20%,"1,271","1,068",918,84.03%,72.23%,"1,214","1,060",892,87.31%,73.48%,"1,678","1,455","1,193",86.71%,71.10%,"1,555","1,317","1,093",84.69%,70.29%,"1,602","1,406","1,106",87.77%,69.04%,"1,530","1,293",987,84.51%,64.51%,"1,385","1,307","1,029",94.37%,74.30%,"1,208","1,123",889,92.96%,73.59%,"1,638","1,399","1,072",85.41%,65.45%,"1,365","1,073",899,78.61%,65.86%,"1,485","1,168",945,78.65%,63.64%,"1,527","1,239","1,070",81.14%,70.07%,"1,388","1,196","1,014",86.17%,73.05%,"1,414","1,193","1,009",84.37%,71.36%,"1,610","1,360","1,140",84.47%,70.81%,"1,473","1,246","1,044",84.59%,70.88%,"1,489","1,246",984,83.68%,66.08%,"1,242","1,145",896,92.19%,72.14%,"1,155","1,090",898,94.37%,77.75%,"1,424","1,195",953,83.92%,66.92%,"1,609","1,366","1,069",84.90%,66.44%,321,268,241,83.49%,75.08%,300,248,223,82.67%,74.33%,310,270,249,87.10%,80.32%,268,227,209,84.70%,77.99%,240,220,195,91.67%,81.25%,243,212,185,87.24%,76.13%,226,196,161,86.73%,71.24%,277,246,186,88.81%,67.15%,431,418,350,96.98%,81.21%,282,265,226,93.97%,80.14%,278,241,195,86.69%,70.14%,404,328,259,81.19%,64.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Ana,"1,453","1,161",939,79.90%,64.62%,"1,674","1,349","1,112",80.59%,66.43%,"1,725","1,397","1,104",80.99%,64.00%,"1,916","1,493","1,160",77.92%,60.54%,"1,931","1,565","1,230",81.05%,63.70%,"2,227","1,848","1,366",82.98%,61.34%,"2,394","1,877","1,379",78.40%,57.60%,"2,815","2,211","1,668",78.54%,59.25%,"3,783","2,884","2,012",76.24%,53.19%,"2,658","2,016","1,460",75.85%,54.93%,"2,563","1,846","1,266",72.02%,49.40%,"2,926","2,076","1,458",70.95%,49.83%,"1,684","1,324","1,086",78.62%,64.49%,"1,778","1,344","1,101",75.59%,61.92%,"2,092","1,651","1,375",78.92%,65.73%,"2,163","1,703","1,374",78.73%,63.52%,"2,107","1,684","1,350",79.92%,64.07%,"2,229","1,767","1,400",79.27%,62.81%,"2,200","1,693","1,357",76.95%,61.68%,"2,872","2,147","1,639",74.76%,57.07%,"2,575","1,934","1,537",75.11%,59.69%,"1,874","1,368","1,059",73.00%,56.51%,"1,996","1,436","1,001",71.94%,50.15%,"2,273","1,633","1,159",71.84%,50.99%,456,384,347,84.21%,76.10%,502,423,375,84.26%,74.70%,498,437,390,87.75%,78.31%,452,402,359,88.94%,79.42%,453,395,352,87.20%,77.70%,463,401,342,86.61%,73.87%,459,400,345,87.15%,75.16%,569,497,419,87.35%,73.64%,"1,191",935,792,78.51%,66.50%,"1,397","1,030",792,73.73%,56.69%,475,377,299,79.37%,62.95%,544,417,325,76.65%,59.74%,,,,,,,,,,,195,166,138,85.13%,70.77%,239,198,168,82.85%,70.29%,288,256,216,88.89%,75.00%,301,253,212,84.05%,70.43%,313,268,214,85.62%,68.37%,267,210,185,78.65%,69.29%,297,232,186,78.11%,62.63%,261,212,163,81.23%,62.45%,186,139,98,74.73%,52.69%,333,260,225,78.08%,67.57%
Santa Barbara,"4,747","4,275","3,649",90.06%,76.87%,"4,847","4,375","3,603",90.26%,74.33%,"5,021","4,495","3,669",89.52%,73.07%,"3,991","3,628","2,958",90.90%,74.12%,"4,610","4,244","3,517",92.06%,76.29%,"4,326","3,956","3,207",91.45%,74.13%,"3,911","3,622","3,011",92.61%,76.99%,"2,667","2,426","1,985",90.96%,74.43%,"3,415","3,111","2,417",91.10%,70.78%,"2,770","2,401","1,777",86.68%,64.15%,"2,988","2,629","1,960",87.99%,65.60%,"3,156","2,780","2,037",88.09%,64.54%,"4,637","4,148","3,464",89.45%,74.70%,"4,937","4,490","3,741",90.95%,75.77%,"4,636","4,138","3,352",89.26%,72.30%,"4,203","3,785","3,064",90.05%,72.90%,"3,806","3,492","2,745",91.75%,72.12%,"3,619","3,330","2,705",92.01%,74.74%,"3,346","3,069","2,490",91.72%,74.42%,"2,948","2,671","2,192",90.60%,74.36%,"2,895","2,620","2,144",90.50%,74.06%,"2,316","2,072","1,595",89.46%,68.87%,"2,167","1,905","1,459",87.91%,67.33%,,,,,,"1,070",973,813,90.93%,75.98%,"1,200","1,065",892,88.75%,74.33%,"1,122","1,017",867,90.64%,77.27%,"1,271","1,154",981,90.79%,77.18%,"1,117","1,012",789,90.60%,70.64%,997,942,800,94.48%,80.24%,994,916,729,92.15%,73.34%,796,711,579,89.32%,72.74%,913,824,659,90.25%,72.18%,679,629,480,92.64%,70.69%,665,606,461,91.13%,69.32%,519,467,349,89.98%,67.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
