year,college,math_retention_rate,math_success_rate,english_retention_rate,english_success_rate,eops_headcount,eops_care_headcount,aid_ftft_pell_grant_rate,aid_ftft_federal_loan_rate,aid_pell_grant_rate,aid_federal_loan_rate,aid_loan_principal,aid_median_debt_first_generation_students,aid_median_debt_non_first_generation_students,student_demographics_student_faculty_ratio,cost_avg_net_price_public,cost_net_price_public_by_income_level_0_30000,cost_net_price_public_by_income_level_30001_48000,cost_net_price_public_by_income_level_48001_75000,cost_net_price_public_by_income_level_75001_110000,cost_title_iv_public_by_income_level_0_30000,cost_title_iv_public_by_income_level_30001_48000,cost_title_iv_public_by_income_level_48001_75000,cost_attendance_academic_year,cost_tuition_in_state,cost_tuition_out_of_state,cost_booksupply,cost_roomboard_offcampus,cost_otherexpense_offcampus,cost_otherexpense_withfamily,completion_title_iv_transf_completed_4yr_by_4yrs,aid_median_debt_income_0_30000,percent_stem,percent_social_science
2015,Fresno City,0.8471953578336557,0.6088974854932302,0.8739336492890996,0.6578199052132702,993.0,108.0,0.6615,0.0163,0.4585,0.0192,3500.0,3500.0,3300.0,30.0,444.0,16.0,393.0,2792.0,3616.0,617.0,202.0,106.0,6630.0,1388.0,6988.0,1700.0,9000.0,4200.0,4200.0,0.041319319,3300.0,0.08009999999999999,0.2869
2018,Fresno City,0.9236735960285448,0.6233322991002171,0.9053518334985132,0.6717046580773043,1330.0,135.0,0.671,0.0,0.4812,0.0,6625.0,6500.0,7580.0,23.0,8565.0,8131.0,8218.0,10505.0,12514.0,463.0,127.0,102.0,15376.0,1126.0,6214.0,1917.0,13102.0,4365.0,4365.0,0.022833562586,6705.0,0.036699999999999997,0.2325
2020,Fullerton,0.7872841444270016,0.6172161172161172,0.8760795340429806,0.7156055432817835,435.0,49.0,0.3828,0.0073,0.2008,0.0113,9500.0,9500.0,9500.0,20.0,11130.0,9823.0,11412.0,13406.0,16070.0,192.0,85.0,70.0,19207.0,1270.0,7630.0,1746.0,20079.0,3996.0,3564.0,,10500.0,0.1306,0.2973
2013,Fullerton,0.7604761904761905,0.6180952380952381,0.8125623130608175,0.6984047856430707,144.0,7.0,0.5344,0.1221,0.1754,0.0547,5125.0,5042.0,5250.0,41.0,5379.0,5379.0,5855.0,7104.0,6391.0,70.0,0.0,0.0,11569.0,1136.0,5288.0,1664.0,13302.0,5058.0,5173.0,0.069848661,5250.0,0.034199999999999994,0.0477
2014,Fullerton,0.7456565081173455,0.5582455140985474,0.84360662278077,0.7257131458208658,452.0,47.0,0.5415,0.033,0.286,0.0216,4750.0,5250.0,4500.0,25.0,6993.0,6265.0,7912.0,7940.0,9128.0,305.0,140.0,76.0,10774.0,1138.0,6226.0,1710.0,11268.0,3508.0,3508.0,0.051986632,5655.0,0.1016,0.262
2015,Fullerton,0.734321550741163,0.5401679278532187,0.8247767857142857,0.7049107142857143,1177.0,117.0,0.454,0.0307,0.2575,0.0241,4750.0,4750.0,4750.0,27.0,5722.0,5238.0,5735.0,7785.0,9338.0,624.0,226.0,113.0,12006.0,1138.0,6010.0,1746.0,11493.0,4266.0,4689.0,0.07503876,4750.0,0.08879999999999999,0.22740000000000002
2017,Fullerton,0.8192567567567568,0.6351351351351351,0.814113124656782,0.657056562328391,762.0,54.0,0.4464,0.0064,0.2706,0.0103,5200.0,5200.0,5125.0,28.0,8549.0,8031.0,8334.0,11299.0,11961.0,128.0,46.0,24.0,15062.0,1220.0,7538.0,1854.0,13293.0,4239.0,4374.0,0.033760186263,4875.0,0.0142,0.09759999999999999
2019,Fullerton,0.8472622478386167,0.5821325648414986,0.8496124031007752,0.7147286821705426,184.0,7.0,0.4221,0.1169,0.0959,0.0211,6408.0,6454.0,5500.0,20.0,8290.0,7393.0,7674.0,9665.0,13503.0,29.0,9.0,4.0,16281.0,1127.0,7487.0,1972.0,15086.0,5274.0,4698.0,0.0680675490336381,6454.0,0.08499999999999999,0.1395
2018,Fullerton,0.8331929233361416,0.6760741364785172,0.850196463654224,0.7401768172888016,408.0,26.0,0.2177,0.0,0.1857,0.0065,7085.0,8563.0,5500.0,22.0,7590.0,6888.0,7430.0,9515.0,10575.0,33.0,13.0,10.0,15287.0,1192.0,6280.0,1917.0,13779.0,4509.0,4509.0,0.05230125523,7005.0,0.1783,0.22230000000000003
2020,Fullerton,0.8127863390254061,0.642128279883382,0.8288202692003167,0.6673000791765638,1238.0,35.0,0.3481,0.013,0.224,0.0166,6175.0,6405.0,5875.0,27.0,4503.0,3681.0,4748.0,7142.0,9374.0,516.0,179.0,107.0,11715.0,1188.0,7812.0,1080.0,16580.0,4642.0,4163.0,,7465.0,0.1056,0.17729999999999999
2022,Fullerton,0.7689958685108677,0.4973953655469732,0.7741854321298276,0.5444710026418418,1151.0,66.0,0.4815,0.0028,0.31,0.0067,,,,24.0,4699.0,3823.0,4525.0,6421.0,7935.0,428.0,224.0,173.0,11778.0,1420.0,10000.0,1440.0,19674.0,3924.0,4374.0,,,0.050300000000000004,0.2368
2013,Fullerton,0.7573673870333988,0.6247544204322201,0.7967326421614829,0.6625824693685203,362.0,12.0,0.316,0.0147,0.1567,0.0103,3505.0,4500.0,3500.0,26.0,5774.0,5046.0,6222.0,8224.0,9158.0,158.0,49.0,28.0,11925.0,1418.0,6150.0,1638.0,10962.0,4275.0,4158.0,0.082822086,4000.0,0.0654,0.27240000000000003
2016,Fullerton,0.9,0.8142857142857143,0.8304405874499332,0.6635514018691588,269.0,9.0,0.5529,0.3118,0.2978,0.1272,6079.0,5974.0,6500.0,21.0,8231.0,7068.0,8702.0,10999.0,13490.0,53.0,14.0,10.0,14027.0,1154.0,6242.0,1791.0,8577.0,4167.0,4284.0,0.029702970297,6423.0,0.0429,0.45699999999999996
2019,Fullerton,0.8404452690166976,0.6595547309833024,0.8905950095969289,0.7146513115802943,491.0,36.0,0.503,0.0,0.2694,0.0,6731.145631067961,7083.050980392158,6950.635294117647,18.0,4001.0,3490.0,3268.0,5679.0,9471.0,77.0,46.0,37.0,11590.0,1124.0,6380.0,1917.0,13293.0,4239.0,4698.0,0.084990958409,7349.96875,0.029899999999999996,0.5490999999999999
2018,Gavilan,0.8527838319793937,0.6023380225876759,0.892656142759094,0.6760466712422787,1368.0,97.0,0.6081,0.0084,0.342,0.0155,8602.0,8639.0,7750.0,30.0,5425.0,5353.0,5357.5,8082.5,9787.0,1076.0,0.0,0.0,12467.0,1325.0,7261.0,1854.0,13293.0,4106.0,4374.0,0.016906557003,8992.0,0.08009999999999999,0.3766
2019,Gavilan,0.7640557424315233,0.5927438731379144,0.8391682580097602,0.7267133460640781,418.0,33.0,0.3756,0.0183,0.1739,0.0091,8500.0,8705.0,7750.0,26.0,4192.0,3261.0,4559.0,6695.0,9194.0,219.0,71.0,55.0,12030.0,1144.0,7912.0,1971.0,15084.0,5274.0,4698.0,0.064799560681,9000.0,0.08639999999999999,0.2341
2012,Gavilan,0.762739370334307,0.5618305744888024,0.8044547295342783,0.6647382123228233,583.0,67.0,0.5366,0.0699,0.249,0.0553,4758.0,4869.5,4750.0,30.0,7566.0,7566.0,8073.0,9901.0,9887.0,328.0,0.0,0.0,13480.0,1104.0,7200.0,1656.0,10862.0,4060.0,4320.0,0.060261512,4750.0,0.1983,0.1888
2013,Gavilan,0.8420560747663551,0.7034267912772586,0.8197901049475262,0.6938530734632684,648.0,54.0,0.5157,0.0148,0.3153,0.0219,4500.0,4500.0,4500.0,28.0,8192.0,8192.0,10442.0,12620.0,13309.0,279.0,0.0,0.0,14405.0,1326.0,7010.0,1710.0,11556.0,4284.0,9180.0,0.045117845,4500.0,0.047400000000000005,0.2251
2014,Gavilan,0.8438868976503385,0.680605336519315,0.7811170966827332,0.6387865041111426,536.0,90.0,0.5655,0.0,0.2883,0.0,3500.0,3333.3333333333335,4187.666666666667,31.0,8624.0,7759.0,8772.0,10776.0,11353.0,241.0,109.0,83.0,14644.0,1420.0,7060.0,1746.0,11493.0,4149.0,4266.0,0.035479632,5022.193877551021,0.077,0.1343
2016,Gavilan,0.7093477607454163,0.482717162608957,0.8461950696677385,0.7123972847445517,1331.0,50.0,0.5681,0.0232,0.3231,0.0243,6000.0,6500.0,6000.0,28.0,8172.0,7817.0,8335.0,10389.0,11929.0,291.0,57.0,31.0,14512.0,1220.0,7538.0,1791.0,12492.0,4158.0,4158.0,0.057898498928,6750.0,0.0404,0.3516
2015,Gavilan,0.8919213973799127,0.7216157205240175,0.8977536793183578,0.7428350116189001,271.0,16.0,0.6407,0.0952,0.3404,0.0414,5823.5,7000.0,4996.5,17.0,6911.0,6422.0,7519.0,9177.0,11868.0,92.0,18.0,15.0,13016.0,1422.0,6042.0,1764.0,12180.0,4251.0,4395.0,0.032894737,6000.0,0.0472,0.2879
2017,Gavilan,0.800404812774092,0.5437984931968964,0.8137424373379429,0.6578435609334485,1015.0,72.0,0.45,0.0063,0.3331,0.0076,4500.0,4500.0,5125.0,24.0,3023.0,2360.0,2841.0,5891.0,7147.0,748.0,276.0,164.0,10109.0,1349.0,8741.0,1854.0,13293.0,3148.0,3013.0,0.052325581395,4750.0,0.09990000000000002,0.3692999999999999
2019,Gavilan,0.8960770818995183,0.7370956641431521,0.9023508137432188,0.6835443037974683,732.0,62.0,0.7366,0.0,0.4749,0.0,6731.145631067961,7083.050980392158,6950.635294117647,24.0,3192.0,2603.0,3102.0,5603.0,7987.0,250.0,101.0,55.0,10878.0,1414.0,8284.0,1971.0,14189.0,4690.0,4690.0,0.030623020063,7349.96875,0.07010000000000001,0.44930000000000003
2021,Gavilan,0.8614604015001103,0.7217074784910655,0.87459965508746,0.6892091648189209,762.0,19.0,0.3416,0.0113,0.1283,0.0094,,,,24.0,4893.0,4192.0,4030.0,7951.0,9707.0,183.0,62.0,50.0,12900.0,1144.0,8512.0,1126.0,17254.0,4762.0,4276.0,,,0.11499999999999999,0.3242
2012,Gavilan,0.7686025408348457,0.5916515426497277,0.848301379078372,0.6996300033636058,286.0,15.0,0.2896,0.0165,0.1148,0.0119,4500.0,4500.0,4285.0,40.0,2942.0,2942.0,3240.0,5353.0,5737.0,282.0,0.0,0.0,8521.0,1142.0,4910.0,1500.0,11000.0,3900.0,3900.0,0.069381599,4500.0,0.12140000000000001,0.0481
2015,Gavilan,0.8040189125295508,0.6108747044917258,0.8658767772511848,0.7635071090047393,717.0,28.0,0.5,0.0306,0.2659,0.0282,5500.0,5500.0,5500.0,30.0,2572.0,1969.0,2541.0,4709.0,6244.0,373.0,156.0,84.0,8890.0,1388.0,7050.0,1764.0,11970.0,4167.0,4284.0,0.05332332,5899.0,0.037599999999999995,0.2271
2012,Glendale,0.9108099590293098,0.7157264418531358,0.9132221416485377,0.7096930142615422,1256.0,101.0,0.5861,0.1099,0.5236,0.1716,5500.0,5561.0,5500.0,25.0,4343.0,4326.0,8842.0,10138.0,9879.0,601.0,1.0,1.0,10138.0,1334.0,6134.0,1660.0,10962.0,3844.0,3844.0,0.051038367,5800.0,0.09219999999999998,0.40080000000000005
2017,Glendale,0.9202410492733072,0.6692662176533144,0.926065162907268,0.7694235588972431,285.0,40.0,0.259,0.0028,0.139,0.0058,3000.0,3500.0,2750.0,31.0,7107.0,2271.0,2654.0,2761.0,2821.0,24.0,6.0,9.0,8411.0,1304.0,6944.0,1000.0,9820.0,2236.0,4220.0,0.05019721552167757,2500.0,0.252,0.338
2018,Glendale,0.7888922982509973,0.6192083461184412,0.8594091903719913,0.7330415754923414,278.0,60.0,0.3601,0.054,0.2063,0.0407,8500.0,8500.0,8436.0,29.0,8974.0,7966.0,8272.0,11810.0,13821.0,165.0,53.0,38.0,15922.0,1338.0,8702.0,1917.0,13779.0,4248.0,4365.0,0.060144346431,9167.0,0.06029999999999999,0.4015
2019,Glendale,0.8736805066854328,0.666256157635468,0.875237320314619,0.7325739083265528,410.0,8.0,0.171,0.0294,0.0755,0.022,6334.0,6334.0,6804.0,27.0,3859.0,2967.0,3690.0,6706.0,9790.0,99.0,35.0,23.0,12303.0,1563.0,9528.0,1971.0,15804.0,5274.0,5274.0,0.129651860744,6334.0,0.07940000000000001,0.4232
2021,Glendale,0.9199670936655306,0.7937477964508168,0.9,0.7537109375,704.0,11.0,0.2865,0.0017,0.1796,0.0059,,,,27.0,1627.0,657.0,1485.0,4586.0,5385.0,192.0,78.0,59.0,10767.0,1148.0,8828.0,844.0,19841.0,4842.0,4275.0,,,0.1069,0.0979
2023,Glendale,0.8019441069258809,0.6686917780477927,0.7610062893081762,0.633284954039671,481.0,27.0,0.3978,0.0186,0.1604,0.0066,,,,31.0,15805.0,15340.0,14974.0,18380.0,18938.0,68.0,16.0,15.0,22777.0,1148.0,8684.0,1724.0,22066.0,6796.0,6796.0,,,0.12320000000000002,0.2279
2022,Glendale,0.81859410430839,0.7263794406651549,0.7871759890859482,0.6186903137789904,170.0,9.0,0.2333,0.0083,0.0946,0.0024,,,,26.0,14376.0,13947.0,12922.0,18123.0,17735.666666666668,18.0,5.0,4.0,21122.0,1167.0,8703.0,1724.0,22066.0,6796.0,6796.0,,,0.0411,0.6465000000000001
2012,Glendale,0.8376623376623377,0.7462121212121212,0.8166144200626959,0.7207792207792207,172.0,23.0,0.3183,0.0264,0.1498,0.0166,5500.0,4750.0,5705.0,28.0,8840.0,8840.0,16039.0,12192.0,13744.0,203.0,0.0,0.0,14551.0,1162.0,6394.0,1972.0,12744.0,4524.0,4524.0,0.100997506,5500.0,0.12069999999999999,0.4987
2014,Glendale,0.8477466504263094,0.6065773447015834,0.8751060220525869,0.6978371501272265,854.0,93.0,0.6401,0.0072,0.285,0.0075,4500.0,4500.0,4750.0,29.0,4609.0,4091.0,4871.0,6955.0,8689.0,415.0,129.0,72.0,10902.0,1356.0,6760.0,1746.0,11493.0,4149.0,4266.0,0.040302948,4750.0,0.06110000000000001,0.30410000000000004
2017,Glendale,0.882093023255814,0.6127906976744186,0.8767687869212804,0.6877318312955076,917.0,97.0,0.5378,0.0277,0.3102,0.0344,6396.0,6489.0,5901.0,28.0,10066.0,9212.0,10062.0,12931.0,14569.0,541.0,181.0,136.0,17175.0,1104.0,6720.0,1854.0,13293.0,4239.0,4374.0,0.026515151515,6791.0,0.0353,0.22569999999999998
2020,Glendale,0.8688766114180478,0.6696132596685083,0.8808139534883721,0.6793604651162791,945.0,58.0,0.6505,0.0757,0.3647,0.0525,9500.0,9500.0,10000.0,25.0,4841.0,4344.0,4535.0,7035.0,8412.0,201.0,46.0,36.0,12023.0,1187.0,7907.0,1080.0,15700.0,4163.0,4163.0,,9500.0,0.0312,0.2192
2023,Glendale,0.6954177897574124,0.4779874213836478,0.8054426024397873,0.6027525805442603,693.0,50.0,0.491,0.009,0.1998,0.0177,,,,25.0,7131.0,6841.0,6739.0,8381.0,10477.0,91.0,39.0,28.0,15839.0,1238.0,10130.0,938.0,19431.0,6192.0,5220.0,,,0.0412,0.2633
2015,Golden West,0.7586391642110902,0.5545137958746317,0.8380207231972933,0.6866145062381053,271.0,52.0,0.4255,0.0184,0.2375,0.0253,6065.0,5788.0,6500.0,24.0,7984.0,7397.0,8410.0,10076.0,11903.0,293.0,75.0,54.0,14329.0,1358.0,5698.0,1764.0,12051.0,4167.0,4284.0,0.052886948,6500.0,0.0856,0.30529999999999996
2020,Golden West,0.860484544695071,0.683375104427736,0.9154829545454546,0.7009943181818182,275.0,13.0,0.7696,0.1675,0.2115,0.02,5500.0,5500.0,5500.0,35.0,7682.0,6403.0,8002.0,10911.0,14043.0,75.0,39.0,16.0,15687.0,1380.0,10080.0,1080.0,16580.0,4642.0,4164.0,,6625.0,0.0167,0.2284
2021,Golden West,0.9011627906976744,0.7793757649938801,0.8628450106157113,0.7006369426751592,669.0,16.0,0.5248,0.0186,0.2378,0.0017,,,,25.0,5222.0,4867.0,4569.0,7387.0,11921.0,137.0,22.0,15.0,13683.0,1340.0,9936.0,2625.0,14800.0,4500.0,4200.0,,,0.1825,0.21969999999999998
2022,Golden West,0.8611458147421025,0.6155630912011423,0.8832194991295031,0.6110887906789876,2007.0,92.0,0.662,0.0058,0.2827,0.0032,,,,25.0,3461.0,2802.0,2978.0,5590.0,8193.0,439.0,202.0,121.0,11972.0,1330.0,8890.0,1500.0,15086.0,4413.0,4413.0,,,0.1114,0.4167
2012,Golden West,0.7749152542372881,0.6271186440677966,0.7844374342797056,0.6624605678233438,511.0,92.0,0.5634,0.0112,0.3272,0.0169,3500.0,3500.0,3500.0,38.0,8366.0,8354.0,12505.0,10104.0,12051.0,341.0,1.0,0.0,13635.0,1220.0,6160.0,1665.0,10962.0,4158.0,4275.0,0.039259259,3500.0,0.055099999999999996,0.1656
2014,Golden West,0.8258064516129032,0.5935483870967742,0.8606676342525399,0.6821480406386067,189.0,12.0,0.4911,0.1243,0.1527,0.0386,5500.0,5500.0,5500.0,19.0,5782.0,4955.0,6937.0,8707.0,11089.0,43.0,11.0,6.0,12285.0,1127.0,5903.0,1746.0,11493.0,4149.0,4266.0,0.03960396,5500.0,0.0741,0.1649
2013,Golden West,0.7885783718104495,0.5787768327257999,0.818503937007874,0.6795275590551181,320.0,27.0,0.4713,0.0048,0.2534,0.0078,4500.0,4250.0,4500.0,23.0,8054.0,7522.0,8730.0,10405.0,12307.0,138.0,36.0,19.0,13876.0,1174.0,6070.0,2460.0,11268.0,4275.0,4518.0,0.061313869,4500.0,0.2491,0.25639999999999996
2015,Golden West,0.7875372182050191,0.6229264142917907,0.8362950340798442,0.682205452775073,1353.0,70.0,0.4174,0.0246,0.2632,0.0229,4500.0,4500.0,4500.0,32.0,9462.0,8986.0,9786.0,11560.0,12728.0,654.0,178.0,92.0,15862.0,1184.0,6584.0,2401.0,19372.0,5970.0,6088.0,0.084998307,4750.0,0.0885,0.2055
2017,Golden West,0.754054054054054,0.5205821205821206,0.8423777961888981,0.6625932062966031,939.0,52.0,0.5049,0.0123,0.3101,0.0171,4750.0,5000.0,4500.0,26.0,5978.0,5918.0,6217.0,8432.0,8840.0,739.0,24.0,11.0,12523.0,1420.0,8440.0,1854.0,16686.0,4240.0,4374.0,0.036068530207,5250.0,0.0361,0.2181
2020,Golden West,0.8300508259212198,0.6283354510800508,0.8535598705501618,0.6777238403451996,839.0,13.0,0.3595,0.0055,0.1745,0.0073,5500.0,5850.0,4750.0,23.0,14302.0,13704.0,13695.0,16737.0,19129.0,135.0,31.0,31.0,21322.0,1362.0,9118.0,2771.0,15084.0,5508.0,11562.0,,5250.0,0.1282,0.2877
2023,Golden West,0.8129421011265392,0.6201205134922714,0.8730343622597554,0.7113570180547466,689.0,50.0,0.3004,0.0075,0.1992,0.0178,,,,25.0,4462.0,3048.0,3658.0,6629.0,8601.0,223.0,114.0,106.0,12628.0,1156.0,9988.0,1792.0,20302.0,6804.0,6804.0,,,0.07429999999999999,0.5202
2014,Golden West,0.8530259365994236,0.6340057636887608,0.84375,0.677801724137931,163.0,27.0,0.6327,0.0,0.3518,0.0,6250.0,4811.164930555556,4830.142361111111,23.0,6221.0,6019.0,5933.0,8171.0,8167.0,77.0,34.0,13.0,11938.0,1144.0,5704.0,1746.0,11493.0,4149.0,4262.0,0.082725061,5022.193877551021,0.0,0.45740000000000003
2013,Grossmont,0.8271186440677966,0.6875706214689266,0.6976929196499603,0.5799522673031027,519.0,48.0,0.6622,0.0068,0.2203,0.0111,5000.0,6000.0,4500.0,24.0,3873.0,3873.0,6506.5,7088.0,7360.0,97.0,0.0,0.0,10251.0,1144.0,6256.0,1710.0,11160.0,4419.0,4419.0,0.069544365,4500.0,0.0329,0.20550000000000002
2014,Grossmont,0.8531838375290882,0.6862703617516395,0.8555573427698246,0.7334727360463246,434.0,56.0,0.3998,0.0286,0.2137,0.0357,5016.0,4750.0,5250.0,27.0,5507.0,4836.0,5392.0,7201.0,8843.0,362.0,152.0,107.0,10899.0,1154.0,5474.0,1710.0,11268.0,4167.0,4275.0,0.083550914,4750.0,0.051100000000000007,0.2938
2019,Grossmont,0.8207440811724915,0.7158962795941376,0.8572727272727273,0.74,318.0,22.0,0.4643,0.0,0.2877,0.0,6731.145631067961,7083.050980392158,6950.635294117647,19.0,7990.0,7675.0,7517.0,10330.0,10255.5,71.0,17.0,13.0,15501.0,1176.0,7536.0,1971.0,15084.0,5203.0,4771.0,0.040268456376,7349.96875,0.0559,0.24600000000000002
2020,Grossmont,0.9352730528200536,0.8090420769919427,0.930034843205575,0.8135191637630662,716.0,9.0,0.2851,0.0118,0.1725,0.0212,6495.0,6334.0,7500.0,29.0,5396.0,4283.0,5498.0,8121.0,9922.0,452.0,211.0,142.0,12838.0,1561.0,10246.0,1971.0,23695.0,5274.0,5274.0,,7000.0,0.1135,0.3321
2021,Grossmont,0.8589960518894529,0.6441060349689791,0.8225659690627843,0.5655141037306642,430.0,27.0,0.3167,0.0,0.249,0.0007,,,,22.0,6161.0,5154.0,6559.0,8861.0,9577.0,72.0,33.0,17.0,13406.0,1166.0,7214.0,1971.0,15084.0,4668.0,4698.0,,,0.0724,0.25720000000000004
2023,Grossmont,0.7808219178082192,0.54768177028451,0.8157401623985009,0.5012492192379763,669.0,36.0,0.5486,0.0061,0.2113,0.0107,,,,33.0,11972.0,11171.0,11205.0,14131.0,16156.0,135.0,71.0,52.0,19525.0,1238.0,10130.0,938.0,19431.0,6192.0,5220.0,,,0.0533,0.3257
2013,Grossmont,0.7685918485609426,0.592814371257485,0.8210384809275751,0.6652663417912956,1159.0,116.0,0.636,0.0316,0.4402,0.0599,4500.0,4500.0,4500.0,30.0,4732.0,4732.0,4885.0,6726.0,8340.0,1366.0,0.0,0.0,10615.0,1182.0,6702.0,1775.0,11075.0,4235.0,4366.0,0.047252923,4500.0,0.052700000000000004,0.2972
2012,Grossmont,0.7951874650251819,0.6558477895914941,0.8018945634266886,0.6882207578253706,345.0,73.0,0.4066,0.0584,0.1451,0.0262,4500.0,3938.0,4750.0,28.0,8353.0,8353.0,8439.0,6110.0,7205.0,200.0,0.0,0.0,13821.0,1170.0,5466.0,1665.0,12249.0,4419.0,4275.0,0.047169811,4500.0,0.10299999999999998,0.30850000000000005
2014,Grossmont,0.8461538461538461,0.6076923076923076,0.7491525423728813,0.5898305084745763,373.0,15.0,0.7419,0.0,0.0947,0.0,4790.994452149792,4811.164930555556,4830.142361111111,33.0,9877.0,9739.0,12297.0,11351.0,11427.0,39.0,1.0,2.0,15042.0,1288.0,7364.0,1746.0,14499.0,3132.0,4410.0,0.054743754375,5022.193877551021,0.1303,0.3272
2016,Grossmont,0.7519636934892652,0.5292372141735032,0.8874181222707423,0.7865720524017468,421.0,23.0,0.2387,0.0253,0.1664,0.0186,5250.0,5250.0,5250.0,25.0,7087.0,6479.0,7107.0,9612.0,11359.0,210.0,81.0,30.0,13578.0,1326.0,7766.0,1792.0,12492.0,6148.0,6148.0,0.068681318681,5500.0,0.0383,0.27649999999999997
2019,Grossmont,0.6963167855583055,0.4914834764885718,0.7760549872122762,0.5955882352941176,1626.0,43.0,0.4604,0.0081,0.1302,0.0052,5253.0,5250.0,5500.0,35.0,3801.0,3801.0,4656.0,6733.5,8490.5,790.0,0.0,0.0,11161.0,1160.0,8360.0,1972.0,15084.0,5200.0,4698.0,0.074092999489,5250.0,0.0385,0.1843
2022,Grossmont,0.8993635640413683,0.7096260938743039,0.8806624452021432,0.6892352654651729,150.0,2.0,0.2881,0.0678,0.102,0.0027,,,,27.0,1834.0,1.0,1841.0,2950.0,4643.0,26.0,18.0,35.0,10564.0,1362.0,9508.0,1971.0,20858.0,5274.0,4698.0,,,0.08350000000000002,0.3345
2019,Hartnell,0.8570099255583127,0.6234491315136477,0.8309227389234712,0.5852251922372758,1847.0,116.0,0.5994,0.005,0.3287,0.0122,9000.0,8996.0,10500.0,28.0,4720.0,4086.0,4716.0,7199.0,9025.0,826.0,297.0,191.0,12415.0,1325.0,7737.0,1971.0,14189.0,4690.0,4690.0,0.026153466568,9500.0,0.08199999999999999,0.295
2020,Hartnell,0.788135593220339,0.6396186440677966,0.8425964330153464,0.7272915802571547,433.0,31.0,0.4291,0.0079,0.1944,0.0088,8973.0,9042.0,7625.0,23.0,5146.0,4267.0,4989.0,7251.0,8706.0,224.0,103.0,88.0,12377.0,1150.0,8110.0,1080.0,22066.0,5242.0,4683.0,,9500.0,0.0896,0.2431
2013,Hartnell,0.7431657104286197,0.5464056699291259,0.8011114360924246,0.6782684995612752,624.0,57.0,0.4915,0.051,0.2425,0.0516,4750.0,5000.0,4518.0,30.0,7626.0,7188.0,8073.0,9901.0,9887.0,204.0,64.0,21.0,13537.0,1104.0,7200.0,1656.0,10862.0,4060.0,4320.0,0.052972099,4750.0,0.2019,0.2651
2014,Hartnell,0.8413685847589425,0.702954898911353,0.8376560999039385,0.6961255203330131,604.0,42.0,0.5611,0.0069,0.3182,0.0153,5250.0,4750.0,5750.0,26.0,10056.0,9621.0,10442.0,12620.0,13309.0,248.0,41.0,32.0,16468.0,1326.0,7010.0,1746.0,11556.0,4310.0,9216.0,0.036275695,5250.0,0.07680000000000001,0.1874
2015,Hartnell,0.8422506040731792,0.6996893337935796,0.7990543735224587,0.6734961912266877,571.0,74.0,0.5619,0.0,0.2699,0.0,3500.0,3166.6666666666665,3875.3333333333335,32.0,9564.0,8859.0,9486.0,11759.0,13462.0,266.0,133.0,83.0,16000.0,1420.0,7420.0,1764.0,11970.0,4167.0,4284.0,0.03048416,5212.576530612245,0.0774,0.1641
2017,Hartnell,0.7200104085349986,0.4670830080666146,0.8537096774193549,0.7330645161290322,1246.0,53.0,0.5856,0.0231,0.3142,0.0175,9500.0,9500.0,8000.0,27.0,8564.0,8045.0,9018.0,11323.0,13262.0,313.0,62.0,40.0,15289.0,1220.0,7538.0,1854.0,13293.0,4239.0,4374.0,0.045483870968,9500.0,0.0409,0.3348
2016,Hartnell,0.8718718718718719,0.6836836836836837,0.8907563025210085,0.7463712757830405,427.0,28.0,0.6404,0.0877,0.3056,0.0385,6000.0,6084.0,5500.0,18.0,7639.0,7114.0,7626.0,9796.0,11868.0,81.0,27.0,14.0,14039.0,1423.0,6373.0,1791.0,12492.0,4158.0,4278.0,0.030303030303,6000.0,0.0361,0.2886
2018,Hartnell,0.7935994647636039,0.5546387154326494,0.8291299503696952,0.6666666666666666,1294.0,84.0,0.4693,0.0047,0.3426,0.0065,5250.0,5250.0,6000.0,24.0,2570.0,1816.0,2549.0,5417.0,7185.0,751.0,269.0,163.0,10161.0,1350.0,9414.0,1917.0,13779.0,3230.0,3086.0,0.05136106831,5500.0,0.0839,0.3907
2020,Hartnell,0.8956670467502851,0.7029646522234891,0.8874251497005988,0.6467065868263473,757.0,63.0,0.7647,0.0,0.4598,0.0,7022.9514563106795,7277.831168831169,7050.467532467533,23.0,3898.0,3308.0,4268.0,6042.0,8984.0,251.0,88.0,49.0,11968.0,1409.0,9899.0,1080.0,16580.0,4642.0,4163.0,,7557.5161290322585,0.0509,0.4767
2022,Hartnell,0.833451352499646,0.692961336921116,0.8623366013071896,0.6699346405228758,829.0,18.0,0.4114,0.0209,0.1533,0.0124,,,,24.0,6883.0,5476.0,7221.0,9083.0,10513.0,197.0,84.0,76.0,14035.0,1144.0,7440.0,1152.0,17786.0,3924.0,3348.0,,,0.13649999999999998,0.3488
2013,Hartnell,0.7808179723502304,0.6160714285714286,0.8540344514959202,0.7062556663644606,274.0,13.0,0.2669,0.0159,0.1167,0.0111,4500.0,4500.0,4242.5,40.0,3045.0,2247.0,3240.0,5353.0,5737.0,170.0,58.0,38.0,8806.0,1142.0,5174.0,1710.0,11268.0,4167.0,4275.0,0.081555834,4500.0,0.11220000000000001,0.05349999999999999
